OTU,Sample,Abundance,Sample_Name,PalmID,Especie,Estadio,Age_Group,Procedencia,Habitat,Region,FirstBM,TypeBM_Updated,TypeBM,HumanBM,MammalBM,BirdBM,ReptileBM,NumberBM,SecondBM,ThirdBM,FourthBM,FifthBM,PCR_Results_121_122,PCR_Results_duplex_Trangeli,PCR_Results_duplex_Tcruzi,Coinfection,Infection_Type,SingleInf_Tcruzi,Kingdom,Phylum,Class,Order,Family,Genus,Species
b02a8d33d018119dedb2db15db887bfd,C4.P1,0.18661971830985916,30,CA1P17,R. pallescens,N5,N4_Adult,Capira,Pasture,Capira,Human,Human,Mammal,Yes,Yes,No,No,Two,Mus,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,F1.P1,0.18285714285714286,65,CA9P17,R. pallescens,N3,N1_N3,Capira,Pasture,Capira,Human,Mammal,Mammal,Yes,Yes,No,No,Two,Potos,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,C5.P2,0.17791411042944785,129,HN9,R. pallescens,N2,N1_N3,La Chorrera,Peridomestic,La Chorrera,Philander,Mammal,Mix,No,Yes,Yes,No,Two,Thraupis,NA,NA,NA,Positive,Negative,Negative,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,H10.P1,0.17708333333333334,99,HN5,R. pallescens,N2,N1_N3,La Chorrera,Peridomestic,La Chorrera,Other,Other,Other,No,No,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,D12.P1,0.17616580310880828,52,CA7P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Other,Other,Other,No,No,No,No,Two,Philander,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,A1.P1,0.17343173431734318,1,CC2,R. pallescens,Adult,N4_Adult,Cerro Cama,Pasture,La Chorrera,Human,Mammal,Mammal,Yes,Yes,No,No,Two,Philander,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,B6.P1,0.1724137931034483,20,CA1P17,R. pallescens,N3,N1_N3,Capira,Pasture,Capira,Metachirus,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Positive,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,H6.P1,0.17066666666666666,94,HN5,R. pallescens,N1,N1_N3,La Chorrera,Peridomestic,La Chorrera,Human,Human,Mammal,Yes,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,B2.P2,0.1703056768558952,114,HN9,R. pallescens,N2,N1_N3,La Chorrera,Peridomestic,La Chorrera,Philander,Mammal,Mammal,Yes,Yes,No,No,Two,Human,NA,NA,NA,Negative,Negative,Positive,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,A10.P1,0.16783216783216784,10,CC3,R. pallescens,N3,N1_N3,Cerro Cama,Pasture,La Chorrera,Heteromys,Mammal,Mammal,No,Yes,No,No,Three,Other,Mus,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,E8.P1,0.166189111747851,60,CA8P17,R. pallescens,N4,N4_Adult,Capira,Pasture,Capira,Other,Other,Other,No,No,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,G6.P1,0.16610169491525423,82,HN10,R. pallescens,N2,N1_N3,La Chorrera,Peridomestic,La Chorrera,Mus,Mammal,Mammal,No,Yes,No,No,Two,Philander,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,D7.P1,0.1650485436893204,47,CA7P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Mus,Mammal,Mammal,No,Yes,No,No,Two,Philander,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,D8.P1,0.1588447653429603,48,CA7P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Other,Other,Other,No,No,No,No,Two,Philander,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,E12.P1,0.15384615384615385,64,CA9P17,R. pallescens,N3,N1_N3,Capira,Pasture,Capira,Other,Other,Mix,No,Yes,Yes,No,Three,Mus,Piranga,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,G10.P1,0.15151515151515152,86,HN2,R. pallescens,N1,N1_N3,La Chorrera,Peridomestic,La Chorrera,Other,Other,Other,No,No,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,D11.P1,0.1466275659824047,51,CA7P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Mus,Mammal,Mammal,No,Yes,No,No,Two,Philander,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,A8.P3,0.14414414414414414,225,SF4,R. pallescens,N2,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mix,Yes,Yes,Yes,No,Three,Human,Thraupis,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,D1.P1,0.14202898550724638,39,CA3P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Philander,Mammal,Mammal,No,Yes,No,No,Two,Bos,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,A10.P3,0.1402439024390244,227,SF4,R. pallescens,N2,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,No,Yes,No,No,Two,Leopardus,NA,NA,NA,Positive,Negative,Negative,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,E9.P2,0.13819095477386933,158,CHOR1P3,R. pallescens,N1,N1_N3,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Positive,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,F9.P2,0.13617021276595745,170,CHOR1P3,R. pallescens,N1,N1_N3,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,Yes,Yes,No,No,Two,Human,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,B11.P1,0.135632183908046,25,CA1P17,R. pallescens,N3,N1_N3,Capira,Pasture,Capira,Human,Mammal,Mammal,Yes,Yes,No,No,Two,Mus,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,F11.P1,0.13306451612903225,75,LP2_Capira0217,R. pallescens,Adult,N4_Adult,Las Pavas,Peridomestic,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Positive,Positive,Yes,Coinfection,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,A9.P2,0.12727272727272726,109,HN3,R. pallescens,Adult,N4_Adult,La Chorrera,Peridomestic,La Chorrera,Human,Human,Mammal,Yes,Yes,No,No,Two,Mus,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,F1.P2,0.125,162,CHOR1P3,R. pallescens,N4,N4_Adult,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,E2.P3,0.12334801762114538,342,SF6,R. pallescens,N2,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mix,No,Yes,No,Yes,Two,Other,Lepidodactylus,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,H8.P3,0.11917098445595854,406,SF11,R. pallescens,N1,N1_N3,Veraguas,Peridomestic,Veraguas,Heteromys,Mammal,Mammal,No,Yes,No,No,Three,Bos,Didelphis,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,D4.P1,0.11864406779661017,42,CA3P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,C8.P1,0.11750599520383694,34,CA3P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Mus,Mammal,Mammal,Yes,Yes,No,No,Three,Philander,Human,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,C6.P1,0.11671087533156499,32,CA1P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Mus,Mammal,Mammal,Yes,Yes,No,No,Four,Human,Metachirus,Philander,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,F11.P2,0.11392405063291139,172,CHOR1P1,R. pallescens,N3,N1_N3,La Chorrera,Pasture,La Chorrera,Other,Mammal,Mammal,No,Yes,No,No,Two,Philander,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,D7.P2,0.1111111111111111,143,CAM2P17,R. pallescens,Adult,N4_Adult,Campana,Peridomestic,Capira,Philander,Mammal,Mammal,No,Yes,No,No,Two,Tamandua,NA,NA,NA,Positive,Positive,Positive,Yes,Coinfection,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,H1.P1,0.11052631578947368,89,HN5,R. pallescens,N2,N1_N3,La Chorrera,Peridomestic,La Chorrera,Piranga,Bird,Mix,Yes,Yes,Yes,No,Two,Human,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,G12.P1,0.11003236245954692,88,HN5,R. pallescens,N1,N1_N3,La Chorrera,Peridomestic,La Chorrera,Mus,Mus,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,G2.P2,0.10599078341013825,175,CHOR1P1,R. pallescens,Adult,N4_Adult,La Chorrera,Pasture,La Chorrera,Mus,Bird,Mix,No,Yes,Yes,No,Four,Thraupis,Other,Philander,NA,Positive,Positive,Positive,Yes,Coinfection,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,F12.P2,0.10526315789473684,173,CHOR1P1,R. pallescens,N3,N1_N3,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,Two,Other,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,F9.P3,0.10182767624020887,376,SF8,R. pallescens,N1,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Two,Human,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,C12.P1,0.10054844606946983,38,CA3P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Mus,Mus,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,F12.P1,0.1,76,LP2_Capira0217,R. pallescens,N3,N1_N3,Las Pavas,Peridomestic,La Chorrera,Piranga,Bird,Bird,No,No,Yes,No,One,NA,NA,NA,NA,Negative,Positive,Negative,No,Trangeli,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,A2.P4,0.0967741935483871,412,SF15,R. pallescens,Adult,N4_Adult,Veraguas,Forest,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Five,Mus,Human,Metachirus,Didelphis,Positive,Negative,Negative,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,E9.P1,0.09302325581395349,61,CA8P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Human,Mammal,Mammal,Yes,Yes,No,No,Four,Mus,Potos,Other,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,H5.P3,0.08963093145869948,402,SF11,R. pallescens,N1,N1_N3,Veraguas,Peridomestic,Veraguas,Human,Mammal,Mammal,Yes,Yes,No,No,Three,Heteromys,Didelphis,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,H9.P3,0.08789954337899543,407,SF14,R. pallescens,Adult,N4_Adult,Veraguas,Forest,Veraguas,Didelphis,Mammal,Mammal,No,Yes,No,No,Two,Heteromys,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,D4.P2,0.08648648648648649,140,CAM1P17,R. pallescens,N2,N1_N3,Campana,Peridomestic,Capira,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Positive,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,B1.P1,0.08587257617728532,13,CC3,R. pallescens,N1,N1_N3,Cerro Cama,Pasture,La Chorrera,Human,Human,Mammal,Yes,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,G4.P2,0.08490566037735849,177,CHOR1P1,R. pallescens,N3,N1_N3,La Chorrera,Pasture,La Chorrera,Mus,Mus,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,C2.P2,0.08487084870848709,126,HN9,R. pallescens,N2,N1_N3,La Chorrera,Peridomestic,La Chorrera,Philander,Mammal,Mix,No,Yes,Yes,No,Two,Thraupis,NA,NA,NA,Positive,Positive,Positive,Yes,Coinfection,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,F10.P1,0.08450704225352113,74,LP1,R. pallescens,N3,N1_N3,Las Pavas,Peridomestic,La Chorrera,Other,Other,Other,Yes,No,No,No,Two,Human,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,D6.P1,0.08163265306122448,44,CA3P17,R. pallescens,N3,N1_N3,Capira,Pasture,Capira,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,F2.P3,0.08016032064128256,362,SF8,R. pallescens,Adult,N4_Adult,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,No,Yes,No,No,Two,Other,NA,NA,NA,Positive,Negative,Negative,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,E9.P3,0.08,353,SF7,R. pallescens,N1,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Two,Human,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,B9.P3,0.07820299500831947,244,SF9,R. pallescens,N3,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Three,Didelphis,Human,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,G9.P3,0.07581967213114754,393,SF11,R. pallescens,N1,N1_N3,Veraguas,Peridomestic,Veraguas,Heteromys,Mammal,Mix,No,Yes,Yes,No,Three,Didelphis,Thraupis,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,E10.P1,0.07306889352818371,62,CA8P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Other,Other,Other,No,No,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,F5.P3,0.07102272727272728,371,SF8,R. pallescens,N1,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mix,No,Yes,Yes,No,Three,Other,Piranga,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,F7.P3,0.0708955223880597,373,SF8,R. pallescens,N1,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mix,Yes,Yes,No,Yes,Three,Human,Lepidodactylus,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,E4.P2,0.07062146892655367,152,CHOR1P3,R. pallescens,N2,N1_N3,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,Two,Mus,NA,NA,NA,Positive,Negative,Negative,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,B9.P2,0.07,121,HN9,R. pallescens,N5,N4_Adult,La Chorrera,Peridomestic,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,A1.P2,0.06896551724137931,45,CA2P16,R. pallescens,Adult,N4_Adult,Capira,Peridomestic,Capira,Human,Mammal,Mammal,Yes,Yes,No,No,Two,Philander,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,A10.P2,0.06542056074766354,110,HN9,R. pallescens,Adult,N4_Adult,La Chorrera,Peridomestic,La Chorrera,Human,Human,Mammal,Yes,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,E10.P3,0.06451612903225806,356,SF7,R. pallescens,N1,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mix,Yes,Yes,Yes,No,Four,Piranga,Human,Thraupis,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,E11.P1,0.06426155580608793,63,CA9P17,R. pallescens,N3,N1_N3,Capira,Pasture,Capira,Mus,Mus,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,D10.P1,0.06358381502890173,50,CA7P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Mus,Other,Mammal,No,Yes,No,No,Three,Other,Philander,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,E10.P2,0.06284153005464481,159,CHOR1P3,R. pallescens,N5,N4_Adult,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,C1.P2,0.0625,125,HN9,R. pallescens,N1,N1_N3,La Chorrera,Peridomestic,La Chorrera,Philander,Mammal,Mix,Yes,Yes,Yes,No,Four,Thraupis,Other,Human,NA,Negative,Positive,Positive,No,Trangeli,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,H3.P2,0.06043956043956044,189,CAM2P17,R. pallescens,N2,N1_N3,Campana,Peridomestic,Capira,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Negative,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,G8.P2,0.05803571428571429,181,CHOR1P2,R. pallescens,N2,N1_N3,La Chorrera,Pasture,La Chorrera,Other,Other,Mix,No,Yes,Yes,No,Three,Mus,Thraupis,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
b02a8d33d018119dedb2db15db887bfd,D9.P3,0.05787037037037037,301,SF12,R. pallescens,N3,N1_N3,Veraguas,Peridomestic,Veraguas,Didelphis,Mammal,Mammal,Yes,Yes,No,No,Three,Heteromys,Human,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
